,encounter,is_cm,is_success,time,player,profession,dps,might up,fury up,quick up,alac up,regen up,might out,fury out,quick out,alac out,regen out,dmgTaken,stack_dist,downed,dead_duration,cleanses,above90%,log
0,Mursaat Overseer CM,True,True,136.0,Csegavara.8950,Virtuoso,24279,23.637,99.692,42.923,98.756,70.878,0.0,10.004,0.0,0.0,6.032,132944,107.25788116455078,0,0.0,1,82.02247191011236,"https://dps.report/xHEI-20231127-202259_mo
"
1,Mursaat Overseer CM,True,True,136.0,MORTthroughLIFE.9284,Virtuoso,30048,24.18,99.692,52.965,98.756,57.443,0.0,26.312,0.0,0.0,6.691,125198,127.85847473144531,0,0.0,0,80.22690437601297,"https://dps.report/xHEI-20231127-202259_mo
"
3,Mursaat Overseer CM,True,True,136.0,Asgaard.1738,Virtuoso,31954,24.214,99.692,46.353,98.757,69.037,0.0,15.546,0.0,0.0,7.144,127860,115.75436401367188,0,0.0,0,81.97492163009404,"https://dps.report/xHEI-20231127-202259_mo
"
4,Mursaat Overseer CM,True,True,136.0,hurricanelimcy.6793,Mechanist,18571,22.337,99.692,48.507,98.757,64.91,15.939,25.86,0.0,91.54,21.718,122415,136.50633239746094,0,0.0,4,53.144654088050316,"https://dps.report/xHEI-20231127-202259_mo
"
6,Mursaat Overseer CM,True,True,136.0,seb.2804,Druid,3434,24.6,98.78,98.275,96.38,87.201,18.428,38.64,0.0,88.916,86.76,62551,123.6675033569336,0,0.0,28,95.90163934426229,"https://dps.report/xHEI-20231127-202259_mo
"
7,Mursaat Overseer CM,True,True,136.0,Hea.8675,Berserker,29889,24.603,98.78,98.338,96.38,91.605,1.009,0.0,0.0,0.0,0.0,86287,97.94600677490234,0,0.0,3,95.29411764705883,"https://dps.report/xHEI-20231127-202259_mo
"
8,Mursaat Overseer CM,True,True,136.0,Sniperius.5623,Harbinger,37413,24.896,99.574,99.574,99.574,92.336,1.02,0.0,0.0,0.0,0.0,97771,85.18377685546875,0,0.0,0,84.59530026109661,"https://dps.report/xHEI-20231127-202259_mo
"
9,Mursaat Overseer CM,True,True,136.0,Dova.4213,Scourge,28558,24.603,98.78,98.274,96.381,95.399,2.812,0.0,0.0,0.0,0.0,91898,84.84300231933594,0,0.0,5,95.46742209631728,"https://dps.report/xHEI-20231127-202259_mo
"
0,Cairn CM,True,True,92.0,hurricanelimcy.6793,Mechanist,2557,22.782,99.879,99.965,99.316,97.434,15.581,26.835,0.0,86.193,95.354,25666,250.90777587890625,0,0.0,2,100.0,"https://dps.report/PwBy-20231127-201822_cairn
"
1,Cairn CM,True,True,92.0,Asgaard.1738,Virtuoso,33612,23.827,99.879,99.437,99.316,97.434,0.0,8.938,0.0,0.0,0.0,66080,126.44120025634766,0,0.0,0,79.12317327766179,"https://dps.report/PwBy-20231127-201822_cairn
"
2,Cairn CM,True,True,92.0,Csegavara.8950,Virtuoso,26969,22.904,99.879,99.437,99.316,97.434,0.0,7.0,0.0,0.0,0.0,59090,143.06919860839844,0,0.0,0,88.50325379609545,"https://dps.report/PwBy-20231127-201822_cairn
"
3,Cairn CM,True,True,92.0,MORTthroughLIFE.9284,Virtuoso,31000,23.876,99.879,89.572,99.316,96.181,0.0,21.567,0.0,0.0,0.0,66422,163.7155303955078,0,0.0,0,89.17748917748918,"https://dps.report/PwBy-20231127-201822_cairn
"
4,Cairn CM,True,True,92.0,faight.3264,Chronomancer,17412,23.181,99.879,99.437,99.316,94.886,2.275,21.024,78.613,0.0,0.0,60371,276.09063720703125,0,0.0,0,89.39393939393939,"https://dps.report/PwBy-20231127-201822_cairn
"
5,Cairn CM,True,True,92.0,seb.2804,Druid,2853,23.862,96.997,32.041,98.167,90.284,14.23,38.521,0.0,88.97,78.493,43866,353.5640869140625,0,0.0,3,85.41666666666667,"https://dps.report/PwBy-20231127-201822_cairn
"
6,Cairn CM,True,True,92.0,Sniperius.5623,Mechanist,33244,23.483,96.997,79.343,92.484,96.44,0.715,0.0,0.0,0.0,0.0,72831,160.8411865234375,0,0.0,0,76.15384615384616,"https://dps.report/PwBy-20231127-201822_cairn
"
7,Cairn CM,True,True,92.0,Dova.4213,Scourge,22895,24.624,98.315,72.516,98.167,90.742,5.054,0.0,0.0,0.0,0.0,77380,213.746337890625,0,0.0,0,70.94972067039106,"https://dps.report/PwBy-20231127-201822_cairn
"
8,Cairn CM,True,True,92.0,Hea.8675,Berserker,28200,24.624,99.01,87.833,97.354,87.198,0.0,0.0,0.0,0.0,0.0,50258,151.4612274169922,0,0.0,0,85.98130841121495,"https://dps.report/PwBy-20231127-201822_cairn
"
9,Cairn CM,True,True,92.0,Thomas.4208,Firebrand,19066,24.599,96.997,99.965,98.167,86.528,1.766,25.429,57.539,0.0,0.0,66620,151.07489013671875,1,0.0,3,74.0,"https://dps.report/PwBy-20231127-201822_cairn
"
6,Xera,False,True,294.0,Hea.8675,Spellbreaker,18631,23.878,94.39,99.933,80.234,82.554,0.712,0.0,0.0,0.0,0.339,53467,465.22271728515625,0,0.0,0,100.0,"https://dps.report/WWoP-20231127-201358_xera
"
8,Xera,False,True,294.0,Sniperius.5623,Soulbeast,18215,23.878,95.356,99.933,88.237,96.296,0.0,0.0,0.0,0.0,4.048,35310,446.3130798339844,0,0.0,0,100.0,"https://dps.report/WWoP-20231127-201358_xera
"
0,Keep Construct CM,True,True,324.0,faight.3264,Untamed,17883,18.183,93.753,95.966,97.923,97.707,2.064,31.501,59.693,0.0,0.0,233564,241.16001892089844,0,0.0,14,92.32736572890026,"https://dps.report/yBfi-20231127-200427_kc
"
1,Keep Construct CM,True,True,324.0,hurricanelimcy.6793,Scourge,2391,20.622,97.12,71.986,99.418,97.707,10.955,16.614,0.0,91.21,91.355,175430,191.3226776123047,0,0.0,84,98.99371069182389,"https://dps.report/yBfi-20231127-200427_kc
"
2,Keep Construct CM,True,True,324.0,Csegavara.8950,Virtuoso,15576,19.91,98.887,83.821,99.418,97.707,0.0,21.074,0.0,0.0,0.0,282632,241.60142517089844,0,0.0,19,91.71779141104294,"https://dps.report/yBfi-20231127-200427_kc
"
3,Keep Construct CM,True,True,324.0,MORTthroughLIFE.9284,Soulbeast,24096,22.19,97.455,93.547,99.418,97.707,0.0,0.0,0.0,0.0,1.048,207713,228.32801818847656,0,0.0,2,98.06629834254143,"https://dps.report/yBfi-20231127-200427_kc
"
4,Keep Construct CM,True,True,324.0,Asgaard.1738,Spellbreaker,23416,19.307,98.462,85.52,98.849,97.707,2.732,0.0,0.0,0.0,0.0,231843,198.68788146972656,0,0.0,7,97.36263736263736,"https://dps.report/yBfi-20231127-200427_kc
"
5,Keep Construct CM,True,True,324.0,Sniperius.5623,Soulbeast,32057,24.779,99.477,100.005,99.172,99.073,0.0,0.0,0.0,0.0,1.224,197347,237.21771240234375,0,0.0,8,96.88109161793372,"https://dps.report/yBfi-20231127-200427_kc
"
6,Keep Construct CM,True,True,324.0,Hea.8675,Spellbreaker,26572,23.139,96.144,99.791,97.386,95.753,0.655,0.0,0.0,0.0,0.0,192098,220.37716674804688,0,0.0,0,95.27720739219713,"https://dps.report/yBfi-20231127-200427_kc
"
7,Keep Construct CM,True,True,324.0,Thomas.4208,Herald,18903,24.302,94.971,99.79,96.309,91.682,6.566,12.073,87.815,2.977,2.963,195431,236.32725524902344,0,0.0,0,93.98496240601504,"https://dps.report/yBfi-20231127-200427_kc
"
8,Keep Construct CM,True,True,324.0,seb.2804,Druid,2300,23.578,93.361,99.79,98.417,98.689,13.983,39.196,0.0,63.868,63.548,117868,233.75515747070312,0,0.0,172,100.0,"https://dps.report/yBfi-20231127-200427_kc
"
9,Keep Construct CM,True,True,324.0,Dova.4213,Willbender,22586,23.097,91.461,99.79,93.942,96.452,0.119,9.682,0.0,0.0,0.0,201795,237.04385375976562,0,0.0,57,87.95580110497238,"https://dps.report/yBfi-20231127-200427_kc
"
0,Matthias Gabrel,False,True,159.0,Asgaard.1738,Virtuoso,19155,22.648,99.121,56.22,95.667,94.807,0.0,17.213,0.0,0.0,0.0,161600,297.3459777832031,1,0.0,11,80.09630818619583,"https://dps.report/xvTx-20231127-194838_matt
"
1,Matthias Gabrel,False,True,159.0,hurricanelimcy.6793,Scourge,2284,24.1,99.121,72.036,98.321,97.611,8.195,7.606,0.0,85.239,95.051,71188,183.92544555664062,0,0.0,50,97.07317073170732,"https://dps.report/xvTx-20231127-194838_matt
"
2,Matthias Gabrel,False,True,159.0,Csegavara.8950,Virtuoso,18949,22.638,99.121,60.796,96.838,97.611,0.0,16.864,0.0,0.0,0.0,114637,285.26007080078125,0,0.0,7,90.0976290097629,"https://dps.report/xvTx-20231127-194838_matt
"
3,Matthias Gabrel,False,True,159.0,faight.3264,Firebrand,13941,23.958,99.121,99.195,98.028,97.611,2.893,31.011,58.741,0.0,0.0,68333,217.61666870117188,0,0.0,38,89.39393939393939,"https://dps.report/xvTx-20231127-194838_matt
"
4,Matthias Gabrel,False,True,159.0,MORTthroughLIFE.9284,Scourge,21970,23.147,99.121,83.097,96.189,97.611,4.791,0.0,0.0,1.277,0.0,129048,240.96546936035156,0,0.0,8,88.98550724637681,"https://dps.report/xvTx-20231127-194838_matt
"
5,Matthias Gabrel,False,True,159.0,Hea.8675,Scourge,23747,24.544,99.074,95.616,98.369,96.808,2.815,0.0,0.0,0.388,0.723,110887,221.00106811523438,0,0.0,10,88.0,"https://dps.report/xvTx-20231127-194838_matt
"
6,Matthias Gabrel,False,True,159.0,Thomas.4208,Chronomancer,14944,22.732,93.525,94.095,95.282,93.395,0.015,20.498,79.888,0.0,0.0,104406,239.50155639648438,0,0.0,3,78.84914463452566,"https://dps.report/xvTx-20231127-194838_matt
"
7,Matthias Gabrel,False,True,159.0,Sniperius.5623,Mechanist,28296,23.543,93.745,96.02,93.6,93.794,0.182,0.0,0.0,0.0,0.0,119434,142.7457733154297,0,0.0,9,86.69833729216153,"https://dps.report/xvTx-20231127-194838_matt
"
8,Matthias Gabrel,False,True,159.0,Dova.4213,Scourge,17400,24.605,98.969,98.595,98.369,88.947,3.569,0.0,0.0,0.822,0.0,172776,210.1197967529297,2,0.0,12,84.19354838709677,"https://dps.report/xvTx-20231127-194838_matt
"
9,Matthias Gabrel,False,True,159.0,seb.2804,Druid,2199,24.742,99.017,99.195,98.37,96.808,13.777,38.09,0.0,65.317,72.357,81763,177.28640747070312,0,0.0,47,100.0,"https://dps.report/xvTx-20231127-194838_matt
"
0,Slothasor,False,True,150.0,Asgaard.1738,Spellbreaker,21026,22.645,99.18,96.351,98.077,95.769,2.1,0.0,0.0,0.0,0.225,107349,186.50714111328125,0,0.0,4,97.15302491103203,"https://dps.report/bVww-20231127-193513_sloth
"
1,Slothasor,False,True,150.0,faight.3264,Chronomancer,14259,18.474,94.155,92.851,89.301,88.983,3.665,25.852,78.862,0.0,0.0,160264,149.66651916503906,1,0.0,7,90.99804305283757,"https://dps.report/bVww-20231127-193513_sloth
"
2,Slothasor,False,True,150.0,Csegavara.8950,Virtuoso,15782,20.238,98.35,91.901,95.107,92.527,0.0,12.951,0.0,0.0,0.332,167911,185.00936889648438,1,0.0,10,93.81443298969072,"https://dps.report/bVww-20231127-193513_sloth
"
3,Slothasor,False,True,150.0,hurricanelimcy.6793,Mechanist,1691,23.856,99.181,98.218,98.076,95.769,8.559,18.837,0.0,70.594,80.556,99724,133.62625122070312,0,0.0,40,95.77464788732394,"https://dps.report/bVww-20231127-193513_sloth
"
4,Slothasor,False,True,150.0,MORTthroughLIFE.9284,Virtuoso,18925,20.928,98.834,92.331,84.273,90.28,0.0,17.92,0.0,0.0,0.007,121594,137.91651916503906,0,0.0,8,86.90851735015772,"https://dps.report/bVww-20231127-193513_sloth
"
5,Slothasor,False,True,150.0,Dova.4213,Willbender,9875,19.11,78.867,61.966,61.01,67.784,0.143,5.917,0.0,0.0,0.0,144743,253.03733825683594,2,0.0,13,70.16706443914082,"https://dps.report/bVww-20231127-193513_sloth
"
6,Slothasor,False,True,150.0,Sniperius.5623,Holosmith,27038,24.306,99.125,98.749,97.442,92.689,0.535,21.545,0.0,0.0,0.0,172326,163.54698181152344,0,0.0,6,81.85185185185185,"https://dps.report/bVww-20231127-193513_sloth
"
7,Slothasor,False,True,150.0,Hea.8675,Scourge,18507,21.235,98.532,82.801,84.161,92.689,2.615,0.0,0.728,0.0,0.179,109222,122.18539428710938,0,0.0,35,91.5915915915916,"https://dps.report/bVww-20231127-193513_sloth
"
8,Slothasor,False,True,150.0,seb.2804,Druid,2806,22.357,92.237,89.121,82.67,90.234,11.081,29.852,0.0,69.791,49.528,84618,174.52899169921875,0,0.0,105,99.18367346938776,"https://dps.report/bVww-20231127-193513_sloth
"
9,Slothasor,False,True,150.0,Thomas.4208,Herald,12368,20.054,83.573,76.867,81.19,78.873,4.543,10.394,78.543,0.0,2.151,97476,230.6627197265625,0,0.0,0,95.23809523809524,"https://dps.report/bVww-20231127-193513_sloth
"
0,Sabetha the Saboteur,False,True,214.0,Asgaard.1738,Spellbreaker,25881,21.315,99.915,99.06,95.143,94.846,1.401,0.0,0.0,0.0,0.0,210155,258.2267761230469,0,0.0,0,88.30188679245283,"https://dps.report/x5N4-20231127-192950_sab
"
1,Sabetha the Saboteur,False,True,214.0,hurricanelimcy.6793,Mechanist,2419,19.831,99.892,96.833,92.551,99.763,13.656,19.904,0.0,88.262,88.451,79754,330.2098083496094,0,0.0,37,90.9090909090909,"https://dps.report/x5N4-20231127-192950_sab
"
2,Sabetha the Saboteur,False,True,214.0,faight.3264,Chronomancer,22914,23.713,99.915,99.06,98.842,87.559,3.861,23.07,85.496,0.0,0.233,201424,104.98819732666016,2,0.0,0,86.69871794871794,"https://dps.report/x5N4-20231127-192950_sab
"
3,Sabetha the Saboteur,False,True,214.0,MORTthroughLIFE.9284,Virtuoso,31436,24.157,99.452,98.851,99.452,96.869,0.0,19.217,0.0,0.0,0.0,221117,129.9817657470703,0,0.0,4,89.1891891891892,"https://dps.report/x5N4-20231127-192950_sab
"
4,Sabetha the Saboteur,False,True,214.0,Csegavara.8950,Virtuoso,28302,24.179,99.915,99.06,99.915,96.944,0.0,22.634,0.0,0.0,0.233,172750,127.263427734375,0,0.0,7,91.24087591240875,"https://dps.report/x5N4-20231127-192950_sab
"
5,Sabetha the Saboteur,False,True,214.0,Hea.8675,Scourge,31700,24.726,99.915,95.828,98.402,99.763,2.243,0.0,0.0,0.0,0.0,119958,116.96014404296875,0,0.0,53,87.10407239819004,"https://dps.report/x5N4-20231127-192950_sab
"
7,Sabetha the Saboteur,False,True,214.0,Sniperius.5623,Harbinger,33562,24.708,99.099,99.697,99.31,99.242,1.536,0.0,0.0,0.0,0.0,199351,122.34439849853516,1,0.0,2,87.61467889908256,"https://dps.report/x5N4-20231127-192950_sab
"
8,Sabetha the Saboteur,False,True,214.0,Dova.4213,Scourge,25362,24.717,99.452,99.023,98.402,98.888,3.073,0.0,0.0,0.0,0.0,213031,100.84163665771484,0,0.0,20,82.3913043478261,"https://dps.report/x5N4-20231127-192950_sab
"
9,Sabetha the Saboteur,False,True,214.0,seb.2804,Druid,3221,24.695,99.099,98.816,98.465,99.763,13.816,43.652,0.0,87.488,82.978,108143,106.30890655517578,0,0.0,137,91.13924050632912,"https://dps.report/x5N4-20231127-192950_sab
"
0,Gorseval the Multifarious,False,True,147.0,MORTthroughLIFE.9284,Soulbeast,26763,22.92,99.039,98.494,99.196,99.256,0.0,0.0,0.0,0.0,10.591,87944,261.28106689453125,0,0.0,0,99.57805907172995,"https://dps.report/takY-20231127-192238_gors
"
1,Gorseval the Multifarious,False,True,147.0,Asgaard.1738,Spellbreaker,29090,20.089,99.039,98.494,85.481,99.256,3.516,0.0,0.0,0.0,0.0,96947,240.30320739746094,0,0.0,0,93.21266968325791,"https://dps.report/takY-20231127-192238_gors
"
2,Gorseval the Multifarious,False,True,147.0,hurricanelimcy.6793,Mechanist,1702,18.397,99.039,98.494,85.47,94.91,9.15,21.122,0.0,78.106,73.285,57162,282.7010498046875,0,0.0,19,97.72727272727273,"https://dps.report/takY-20231127-192238_gors
"
3,Gorseval the Multifarious,False,True,147.0,faight.3264,Chronomancer,20041,21.21,99.039,98.494,94.59,99.188,4.379,31.946,80.433,0.0,0.0,134798,281.55902099609375,0,0.0,4,84.10958904109589,"https://dps.report/takY-20231127-192238_gors
"
4,Gorseval the Multifarious,False,True,147.0,Csegavara.8950,Virtuoso,21673,19.411,98.036,98.494,85.589,96.782,0.0,30.781,0.0,0.0,0.0,166500,303.4694519042969,0,0.0,9,86.15071283095723,"https://dps.report/takY-20231127-192238_gors
"
5,Gorseval the Multifarious,False,True,147.0,Hea.8675,Scourge,28082,24.331,99.039,99.909,93.899,99.533,2.724,0.0,0.0,0.0,0.0,100572,265.6759948730469,0,0.0,7,93.95017793594306,"https://dps.report/takY-20231127-192238_gors
"
6,Gorseval the Multifarious,False,True,147.0,Sniperius.5623,Soulbeast,31317,24.321,99.039,99.748,97.326,99.373,0.0,0.0,0.0,0.0,1.177,78588,221.86741638183594,0,0.0,2,97.76357827476038,"https://dps.report/takY-20231127-192238_gors
"
7,Gorseval the Multifarious,False,True,147.0,seb.2804,Druid,3164,24.481,99.039,99.698,97.36,99.322,14.18,29.904,0.0,79.968,85.393,62486,234.6087646484375,0,0.0,33,95.65217391304348,"https://dps.report/takY-20231127-192238_gors
"
8,Gorseval the Multifarious,False,True,147.0,Thomas.4208,Herald,20109,24.522,99.04,99.634,92.51,99.258,6.007,15.817,91.896,1.462,3.313,103534,261.90167236328125,0,0.0,0,86.74418604651163,"https://dps.report/takY-20231127-192238_gors
"
9,Gorseval the Multifarious,False,True,147.0,Dova.4213,Willbender,21773,24.154,99.039,99.632,97.326,99.257,0.258,24.701,0.0,0.0,0.115,144695,228.92112731933594,0,0.0,7,85.9047619047619,"https://dps.report/takY-20231127-192238_gors
"
0,Vale Guardian,False,True,167.0,faight.3264,Chronomancer,18183,19.498,99.053,98.243,98.497,97.179,2.264,27.255,68.485,0.0,0.0,157832,217.30111694335938,0,0.0,0,97.89156626506023,"https://dps.report/Y3Uy-20231127-191251_vg
"
1,Vale Guardian,False,True,167.0,MORTthroughLIFE.9284,Soulbeast,20270,23.268,99.173,99.724,98.496,97.179,0.0,0.0,0.0,0.0,2.835,120653,208.18397521972656,0,0.0,0,88.35978835978835,"https://dps.report/Y3Uy-20231127-191251_vg
"
2,Vale Guardian,False,True,167.0,Asgaard.1738,Spellbreaker,23422,21.232,99.173,98.498,98.497,97.247,2.488,0.0,0.0,0.0,0.0,163385,205.60023498535156,0,0.0,0,78.88888888888889,"https://dps.report/Y3Uy-20231127-191251_vg
"
3,Vale Guardian,False,True,167.0,hurricanelimcy.6793,Mechanist,1578,22.346,98.694,85.233,98.496,97.179,11.666,24.715,0.0,77.792,60.986,97418,250.38543701171875,0,0.0,0,88.23529411764706,"https://dps.report/Y3Uy-20231127-191251_vg
"
4,Vale Guardian,False,True,167.0,Csegavara.8950,Virtuoso,17039,21.231,96.094,63.972,86.676,84.905,0.0,10.886,0.0,0.0,0.0,148937,462.5068359375,0,0.0,1,88.29268292682927,"https://dps.report/Y3Uy-20231127-191251_vg
"
5,Vale Guardian,False,True,167.0,Sniperius.5623,Soulbeast,23095,23.861,99.173,99.255,94.541,99.127,0.0,0.0,0.0,0.0,4.058,163119,227.1089324951172,0,0.0,1,84.73895582329317,"https://dps.report/Y3Uy-20231127-191251_vg
"
6,Vale Guardian,False,True,167.0,Thomas.4208,Herald,18120,24.223,99.143,99.771,86.347,99.031,5.91,14.182,85.364,7.863,6.378,137123,222.1742706298828,0,0.0,0,82.21476510067114,"https://dps.report/Y3Uy-20231127-191251_vg
"
7,Vale Guardian,False,True,167.0,Hea.8675,Scourge,21011,24.086,99.142,99.261,94.45,98.771,1.829,0.0,0.0,0.0,1.541,147671,215.083984375,0,0.0,0,82.39700374531836,"https://dps.report/Y3Uy-20231127-191251_vg
"
8,Vale Guardian,False,True,167.0,Dova.4213,Willbender,21485,24.085,99.143,99.725,98.16,98.551,0.267,20.622,0.0,0.0,0.512,145539,172.57823181152344,0,0.0,4,87.91208791208791,"https://dps.report/Y3Uy-20231127-191251_vg
"
9,Vale Guardian,False,True,167.0,seb.2804,Druid,2856,23.698,96.094,95.669,93.641,94.614,13.768,25.105,0.0,65.466,63.162,100781,284.84967041015625,0,0.0,0,96.875,"https://dps.report/Y3Uy-20231127-191251_vg
"
0,Qadim,False,True,415.0,hurricanelimcy.6793,Mechanist,863,19.305,95.568,72.834,97.631,90.476,5.932,14.547,0.0,47.725,47.492,222477,938.1773681640625,0,0.0,43,87.23404255319149,"https://dps.report/iApK-20231122-231024_qadim
"
1,Qadim,False,True,415.0,AlnSedai.2793,Virtuoso,15311,22.021,96.533,64.406,85.522,92.388,0.0,16.044,0.0,0.0,0.0,309842,542.177734375,1,0.0,3,81.53526970954357,"https://dps.report/iApK-20231122-231024_qadim
"
2,Qadim,False,True,415.0,KingHenne.9837,Spellbreaker,18981,21.056,93.907,72.815,85.078,79.712,0.87,0.0,0.0,0.0,0.0,235974,666.7161254882812,0,0.0,0,89.96539792387543,"https://dps.report/iApK-20231122-231024_qadim
"
4,Qadim,False,True,415.0,MORTthroughLIFE.9284,Soulbeast,15241,22.548,96.557,67.4,91.18,79.134,0.0,0.0,0.0,0.0,0.265,270370,575.5654907226562,1,0.0,0,78.66108786610879,"https://dps.report/iApK-20231122-231024_qadim
"
5,Qadim,False,True,415.0,Thomas.4208,Herald,13313,24.123,100.0,100.0,77.523,82.963,5.865,10.39,67.441,1.112,5.582,278243,661.5006713867188,0,0.0,1,73.79807692307692,"https://dps.report/iApK-20231122-231024_qadim
"
6,Qadim,False,True,415.0,seb.2804,Druid,1497,21.879,97.193,81.732,82.23,99.062,8.782,27.781,0.0,46.989,45.144,190023,711.9654541015625,0,0.0,103,95.51282051282051,"https://dps.report/iApK-20231122-231024_qadim
"
7,Qadim,False,True,415.0,Sashyca.8172,Deadeye,4976,15.053,80.739,54.963,46.06,75.779,0.003,7.17,1.363,0.0,0.0,241658,1568.0191650390625,1,0.0,4,85.45454545454545,"https://dps.report/iApK-20231122-231024_qadim
"
8,Qadim,False,True,415.0,DARKstrider.7804,Mechanist,10326,19.254,90.63,92.905,57.022,59.707,0.0,11.099,0.0,0.0,0.0,193235,854.2833862304688,1,0.0,8,89.76744186046511,"https://dps.report/iApK-20231122-231024_qadim
"
9,Qadim,False,True,415.0,SwyDie.5693,Reaper,10907,19.793,84.077,90.596,54.765,54.426,0.0,0.0,0.0,0.0,0.0,194773,813.2092895507812,0,0.0,0,96.05568445475637,"https://dps.report/iApK-20231122-231024_qadim
"
0,Qadim CM,True,False,258.0,hurricanelimcy.6793,Mechanist,781,21.147,99.963,76.129,96.435,95.141,7.36,17.995,0.0,47.786,32.288,162678,655.1415405273438,1,0.0,30,100.0,"https://dps.report/LPpX-20231122-225555_qadim
"
1,Qadim CM,True,False,258.0,AlnSedai.2793,Virtuoso,6114,12.637,95.276,28.994,53.26,33.609,0.0,7.981,0.0,0.0,0.957,208236,736.6701049804688,2,99.01,2,80.42328042328042,"https://dps.report/LPpX-20231122-225555_qadim
"
2,Qadim CM,True,False,258.0,KingHenne.9837,Spellbreaker,20795,23.164,99.973,98.529,97.291,98.513,1.506,0.0,0.0,0.0,0.627,172518,653.8814697265625,0,24.99,0,91.08910891089108,"https://dps.report/LPpX-20231122-225555_qadim
"
3,Qadim CM,True,False,258.0,faight.3264,Firebrand,10123,22.252,99.978,99.978,97.923,85.977,2.036,34.981,38.007,0.0,1.503,191687,572.8206787109375,0,56.99,40,89.28571428571429,"https://dps.report/LPpX-20231122-225555_qadim
"
4,Qadim CM,True,False,258.0,MORTthroughLIFE.9284,Soulbeast,13706,22.699,99.984,82.467,88.49,93.757,0.0,0.0,0.0,0.0,4.758,219492,680.3977661132812,2,146.02,0,92.5925925925926,"https://dps.report/LPpX-20231122-225555_qadim
"
5,Qadim CM,True,False,258.0,Thomas.4208,Chronomancer,11320,21.604,99.958,86.161,91.497,85.408,0.101,14.521,32.649,0.0,0.016,208263,526.273193359375,2,42.97,0,68.37209302325581,"https://dps.report/LPpX-20231122-225555_qadim
"
7,Qadim CM,True,False,258.0,Sashyca.8172,Deadeye,3172,11.29,85.232,18.208,36.981,55.818,0.052,1.367,0.0,0.0,0.151,168163,1712.7093505859375,2,152.97,0,74.25742574257426,"https://dps.report/LPpX-20231122-225555_qadim
"
8,Qadim CM,True,False,258.0,DARKstrider.7804,Mechanist,10180,15.772,99.978,66.802,48.416,46.706,1.011,15.482,0.0,0.0,0.0,167236,867.1951293945312,2,145.0,1,76.47058823529412,"https://dps.report/LPpX-20231122-225555_qadim
"
9,Qadim CM,True,False,258.0,SwyDie.5693,Reaper,11552,20.01,99.273,80.915,57.155,61.536,0.0,0.0,0.0,0.0,0.0,154351,700.6365356445312,1,59.01,0,90.56603773584905,"https://dps.report/LPpX-20231122-225555_qadim
"
2,Qadim CM,True,False,129.0,faight.3264,Firebrand,9153,20.898,99.88,99.879,99.879,91.34,1.396,28.243,33.066,0.0,2.242,120270,550.0028076171875,0,39.99,10,20.0,"https://dps.report/ehpO-20231122-225027_qadim
"
4,Qadim CM,True,False,129.0,MORTthroughLIFE.9284,Soulbeast,8348,17.742,99.933,62.271,90.049,99.933,0.0,0.0,0.0,0.0,0.464,92430,468.4198913574219,0,1.0,0,57.142857142857146,"https://dps.report/ehpO-20231122-225027_qadim
"
6,Qadim CM,True,False,129.0,seb.2804,Druid,1084,21.957,99.917,53.737,97.326,88.565,8.741,33.582,0.0,29.788,38.565,72592,743.4911499023438,1,67.0,21,85.71428571428571,"https://dps.report/ehpO-20231122-225027_qadim
"
9,Qadim CM,True,False,129.0,SwyDie.5693,Scourge,13391,19.98,99.919,60.038,78.703,76.994,0.985,0.0,0.0,1.41,2.55,204263,428.6450500488281,3,29.0,8,31.57894736842105,"https://dps.report/ehpO-20231122-225027_qadim
"
0,Twin Largos CM,True,True,300.0,KingHenne.9837,Virtuoso,18702,23.352,99.091,61.222,97.838,79.137,0.0,13.958,0.0,0.0,0.2,345418,1546.5091552734375,0,0.0,12,81.45766345123258,"https://dps.report/qqCx-20231122-224114_twins
"
1,Twin Largos CM,True,True,300.0,AlnSedai.2793,Mirage,16496,21.396,99.171,63.338,99.264,96.502,0.0,13.228,0.0,0.0,0.389,351957,1555.92578125,0,0.0,15,71.25984251968504,"https://dps.report/qqCx-20231122-224114_twins
"
2,Twin Largos CM,True,True,300.0,MORTthroughLIFE.9284,Virtuoso,13910,22.245,99.091,52.176,99.264,87.913,0.0,16.009,0.0,0.0,0.167,328456,1592.3529052734375,0,0.0,10,75.96034696406444,"https://dps.report/qqCx-20231122-224114_twins
"
3,Twin Largos CM,True,True,300.0,faight.3264,Firebrand,11191,22.63,99.091,99.214,99.264,91.286,2.778,31.814,57.466,0.0,0.0,233938,1526.406494140625,0,0.0,26,92.4,"https://dps.report/qqCx-20231122-224114_twins
"
4,Twin Largos CM,True,True,300.0,hurricanelimcy.6793,Scourge,1655,22.968,99.091,66.544,99.264,96.126,15.632,5.476,0.0,93.028,70.137,254438,1496.5706787109375,0,0.0,70,98.27338129496403,"https://dps.report/qqCx-20231122-224114_twins
"
5,Twin Largos CM,True,True,300.0,DARKstrider.7804,Mechanist,15584,24.686,99.171,98.72,97.771,98.275,0.14,21.953,0.0,0.0,0.0,287752,1520.1693115234375,0,0.0,6,91.66666666666667,"https://dps.report/qqCx-20231122-224114_twins
"
6,Twin Largos CM,True,True,300.0,Sashyca.8172,Scourge,11836,24.495,99.171,98.72,81.386,98.275,1.937,4.446,0.0,0.674,0.0,250894,1563.50341796875,0,0.0,6,89.76377952755905,"https://dps.report/qqCx-20231122-224114_twins
"
