,encounter,is_cm,is_success,time,player,profession,dps,might up,fury up,quick up,alac up,regen up,might out,fury out,quick out,alac out,regen out,dmgTaken,stack_dist,downed,cleanses,above90%,boon_out,primary role,secondary_role
7,Conjured Amalgamate CM,True,True,147.0,Tarasicodissa.7084,Scourge,3960,23.932,98.718,99.911,98.683,87.709,8.486,0.0,0.0,76.022,65.013,12697,200.52088928222656,0,2,100.0,30833.100000000002,dps,
8,Conjured Amalgamate CM,True,True,147.0,Arikashin.2675,Virtuoso,28692,24.582,98.719,99.911,98.683,87.709,0.0,23.432,0.0,0.0,0.0,61427,59.88242721557617,0,0,87.04318936877077,1171.6,dps,
9,Conjured Amalgamate CM,True,True,147.0,DARKstrider.7804,Mechanist,27377,24.367,98.467,99.911,98.683,77.106,0.0,17.345,0.0,0.0,0.0,35055,108.30393981933594,0,2,94.73684210526316,867.25,heal,
10,Conjured Amalgamate CM,True,True,147.0,Conjured Sword,NPC,25331,,,,,,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,100.0,0.0,heal,
0,Qadim CM,True,True,404.0,WipZedKay.5316,Scourge,1843,22.409,99.718,84.33,98.764,75.943,9.583,20.195,0.0,63.259,39.837,132149,493.5762023925781,1,75,91.65424739195231,26792.5,heal,
1,Qadim CM,True,True,404.0,yelle.7165,Chronomancer,7408,19.414,90.169,76.967,84.117,62.397,0.047,16.944,0.0,0.0,0.782,183193,761.63623046875,0,10,89.83333333333333,849.55,dps,
2,Qadim CM,True,True,404.0,Styx.3278,Reaper,6061,22.471,99.959,95.914,93.82,48.424,0.092,0.0,0.0,0.0,2.33,196200,460.627685546875,1,2,90.31476997578693,4.6,boon dps,
3,Qadim CM,True,True,404.0,Morg.8143,Vindicator,7624,21.732,100.0,90.249,95.746,73.599,0.192,0.0,0.0,0.0,0.0,277745,490.8238525390625,3,2,81.98924731182795,9.6,dps,
4,Qadim CM,True,True,404.0,Keesh.5960,Firebrand,4521,20.077,97.466,94.268,89.565,55.853,3.627,20.788,50.237,0.0,0.0,230375,626.0537719726562,0,0,78.96440129449839,21315.550000000003,dps,
5,Qadim CM,True,True,404.0,Irda.4105,Firebrand,3092,21.136,93.598,94.041,89.535,74.993,1.205,19.538,56.101,0.0,0.0,159755,597.291015625,0,41,94.64285714285714,23477.55,boon dps,
6,Qadim CM,True,True,404.0,GoGo.8725,Reaper,7221,19.605,90.194,91.334,74.829,58.756,0.0,0.0,0.0,0.0,0.562,171562,786.5477905273438,0,1,99.30715935334872,0.0,dps,
7,Qadim CM,True,True,404.0,DARKstrider.7804,Mechanist,5218,19.685,87.591,82.475,89.041,68.373,5.989,19.812,0.0,29.648,22.149,190314,656.9918212890625,0,21,86.01036269430051,13149.25,dps,
8,Qadim CM,True,True,404.0,Tarasicodissa.7084,Scourge,3315,16.467,74.05,44.907,90.533,66.717,5.052,0.0,0.0,26.497,25.493,151339,1601.6571044921875,0,30,84.375,10851.4,dps,
9,Qadim CM,True,True,404.0,Arikashin.2675,Virtuoso,5752,17.635,94.551,75.136,83.202,57.158,0.048,9.955,0.0,0.0,0.0,156123,591.8343505859375,0,2,75.40983606557377,500.15,heal,
0,Cardinal Adina CM,True,True,271.0,Styx.3278,Catalyst,5825,21.642,94.158,90.923,92.719,89.499,1.292,6.836,0.863,0.93,3.965,77315,903.4769287109375,0,0,69.85074626865672,1123.6000000000001,heal,
1,Cardinal Adina CM,True,True,271.0,WipZedKay.5316,Scourge,8632,22.882,97.42,97.42,96.973,92.01,7.186,0.0,0.0,64.994,44.23,214665,238.3407745361328,0,8,63.38461538461539,26356.9,dps,
2,Cardinal Adina CM,True,True,271.0,Morg.8143,Mechanist,13390,23.076,96.68,97.938,97.306,79.388,0.0,0.0,0.0,0.0,0.0,193595,212.25225830078125,0,0,94.46064139941691,0.0,boon dps,
3,Cardinal Adina CM,True,True,271.0,yelle.7165,Virtuoso,13052,23.12,97.42,94.766,96.973,62.706,0.0,19.047,0.0,0.0,0.184,214606,166.495849609375,1,1,80.26905829596413,952.35,dps,
4,Cardinal Adina CM,True,True,271.0,Keesh.5960,Herald,10257,23.287,98.68,96.047,97.307,75.097,7.717,36.111,76.115,7.635,12.593,177717,137.24591064453125,1,0,65.17412935323384,35691.4,dps,
5,Cardinal Adina CM,True,True,271.0,Tarasicodissa.7084,Scourge,5381,23.265,96.823,95.499,96.353,75.002,8.433,0.0,0.0,57.449,37.821,140094,208.97445678710938,0,7,94.27480916030534,23401.25,boon dps,
6,Cardinal Adina CM,True,True,271.0,GoGo.8725,Virtuoso,13901,23.42,97.351,95.499,92.327,68.335,0.0,19.539,0.0,0.0,0.0,206547,190.4595947265625,0,1,89.39157566302652,976.95,dps,
7,Cardinal Adina CM,True,True,271.0,Arikashin.2675,Virtuoso,2661,19.051,92.423,87.818,60.17,76.116,0.0,1.918,0.0,0.0,0.0,19380,1307.7308349609375,0,3,97.05882352941177,95.89999999999999,dps,
8,Cardinal Adina CM,True,True,271.0,DARKstrider.7804,Mechanist,11406,23.654,88.005,98.694,96.88,79.135,0.234,16.51,0.0,0.0,0.0,201299,181.60122680664062,1,1,83.66013071895425,837.2000000000002,dps,
9,Cardinal Adina CM,True,True,271.0,Irda.4105,Herald,7115,23.34,97.462,96.659,86.273,65.693,8.617,4.603,81.63,5.459,13.584,211535,241.6566619873047,1,0,24.53531598513011,35496.6,heal,
0,Qadim the Peerless CM,True,True,334.0,WipZedKay.5316,Scourge,0,20.308,86.056,58.328,83.919,28.401,2.454,2.028,0.0,36.642,24.86,280928,608.5502319335938,0,42,0.0,14880.900000000003,heal,
1,Qadim the Peerless CM,True,True,334.0,Morg.8143,Mechanist,0,20.855,96.601,97.006,81.232,33.011,0.418,0.0,0.0,0.0,0.0,155433,338.67755126953125,1,1,100.0,20.9,dps,
2,Qadim the Peerless CM,True,True,334.0,Styx.3278,Deadeye,4,22.025,99.65,80.775,73.007,93.529,0.09,6.592,0.0,0.0,0.0,215546,658.6879272460938,1,0,86.66666666666667,334.09999999999997,boon dps,
3,Qadim the Peerless CM,True,True,334.0,yelle.7165,Virtuoso,0,21.074,97.532,89.434,81.894,39.925,0.0,13.131,0.0,0.0,0.0,115724,370.7814636230469,1,1,100.0,656.55,dps,
4,Qadim the Peerless CM,True,True,334.0,Keesh.5960,Herald,0,21.124,97.714,95.802,61.236,41.534,8.569,34.094,59.098,5.725,7.075,108249,367.9896240234375,0,1,100.0,28062.35,dps,
5,Qadim the Peerless CM,True,True,334.0,Tarasicodissa.7084,Scourge,0,18.756,90.56,78.604,84.022,24.763,3.339,0.0,0.0,27.139,0.653,114527,622.332275390625,0,25,0.0,11022.55,boon dps,
6,Qadim the Peerless CM,True,True,334.0,Arikashin.2675,Virtuoso,0,19.517,95.499,84.896,69.766,29.247,0.0,17.148,0.0,0.0,0.0,154497,409.27545166015625,1,1,0.0,857.4,dps,
7,Qadim the Peerless CM,True,True,334.0,DARKstrider.7804,Mechanist,0,20.953,86.154,99.439,74.68,39.914,0.209,0.0,0.0,0.0,0.0,197239,355.03466796875,0,0,0.0,10.45,dps,
8,Qadim the Peerless CM,True,True,334.0,Irda.4105,Herald,0,20.577,94.316,94.756,78.349,34.491,6.131,4.055,46.083,2.661,3.876,101281,373.2071533203125,1,0,0.0,20006.899999999998,dps,
9,Qadim the Peerless CM,True,True,334.0,GoGo.8725,Scourge,0,15.051,84.038,73.386,65.578,27.049,1.504,0.0,0.0,0.0,0.0,165891,701.2964477539062,0,8,0.0,75.2,heal,
0,Sabetha the Saboteur,False,True,195.0,WipZedKay.5316,Scourge,12642,23.949,98.674,77.663,98.407,71.926,11.5,0.0,0.0,85.219,53.472,57065,196.6466827392578,0,55,99.70760233918129,34662.6,heal,
1,Sabetha the Saboteur,False,True,195.0,Styx.3278,Catalyst,23282,24.367,98.937,93.996,98.407,83.747,2.017,19.197,0.0,0.0,11.944,96308,126.46357727050781,0,0,90.01367989056088,1060.6999999999998,dps,
2,Sabetha the Saboteur,False,True,195.0,Keesh.5960,Firebrand,14727,24.234,98.937,97.443,97.381,86.756,5.596,49.297,82.991,0.0,0.0,99666,132.0615234375,0,40,92.85714285714286,35941.05,boon dps,
3,Sabetha the Saboteur,False,True,195.0,Morg.8143,Mechanist,20310,23.408,98.937,98.332,98.407,77.989,0.316,0.0,0.0,0.0,1.426,77242,185.50314331054688,1,3,90.3485254691689,15.8,dps,
4,Sabetha the Saboteur,False,True,195.0,yelle.7165,Virtuoso,24029,24.287,98.937,97.443,97.894,81.421,0.0,15.471,0.0,0.0,2.897,110944,140.34349060058594,0,18,94.09448818897638,773.55,dps,
5,Sabetha the Saboteur,False,True,195.0,Irda.4105,Herald,16258,24.261,97.86,99.592,99.127,85.742,9.384,8.62,85.132,5.636,17.454,114326,159.41139221191406,0,1,68.7382297551789,37207.4,boon dps,
6,Sabetha the Saboteur,False,True,195.0,GoGo.8725,Reaper,16392,24.19,98.407,99.739,85.382,87.58,0.0,0.0,0.0,0.0,5.567,142630,290.5892639160156,0,1,87.03703703703704,0.0,dps,
7,Sabetha the Saboteur,False,True,195.0,Arikashin.2675,Virtuoso,21903,24.341,98.937,99.59,97.697,81.085,0.0,24.539,0.0,0.0,4.41,103628,166.01104736328125,0,12,87.1559633027523,1226.95,dps,
8,Sabetha the Saboteur,False,True,195.0,DARKstrider.7804,Mechanist,17432,24.306,98.407,99.592,95.725,85.038,1.059,23.056,0.0,0.0,0.0,82060,129.1817626953125,0,1,83.16151202749141,1205.75,dps,
9,Sabetha the Saboteur,False,True,195.0,Tarasicodissa.7084,Scourge,6683,22.591,93.881,96.691,97.755,65.321,7.789,0.0,0.0,67.352,46.363,40595,535.4403076171875,0,28,79.23627684964201,27330.25,heal,
0,Cardinal Sabir CM,True,True,235.0,WipZedKay.5316,Scourge,7087,24.469,99.61,98.083,98.447,93.922,8.876,0.0,0.0,70.523,71.015,173829,154.3915252685547,0,22,95.44807965860598,28652.999999999996,heal,
1,Cardinal Sabir CM,True,True,235.0,Morg.8143,Mechanist,15869,24.167,99.61,97.233,90.926,84.404,0.639,0.0,0.0,0.0,0.0,206163,181.8914031982422,1,3,79.19463087248322,31.95,dps,
2,Cardinal Sabir CM,True,True,235.0,Keesh.5960,Herald,12483,24.498,99.61,98.083,98.447,93.591,10.073,41.791,89.55,6.091,5.147,214892,143.35635375976562,0,1,82.51748251748252,40849.6,boon dps,
3,Cardinal Sabir CM,True,True,235.0,yelle.7165,Virtuoso,18535,24.385,99.61,98.341,97.896,84.769,0.0,18.431,0.0,0.0,0.211,188597,188.0184326171875,1,2,88.83928571428571,921.5500000000001,dps,
4,Cardinal Sabir CM,True,True,235.0,Styx.3278,Catalyst,17354,24.495,99.61,98.341,98.447,91.96,1.236,14.05,2.412,3.595,6.766,220404,157.8874053955078,0,0,66.92307692307692,3167.1,dps,
5,Cardinal Sabir CM,True,True,235.0,DARKstrider.7804,Mechanist,13058,23.815,98.308,97.698,96.612,92.77,1.242,15.534,0.0,0.0,0.0,203034,179.11016845703125,0,0,75.52870090634441,838.8,boon dps,
6,Cardinal Sabir CM,True,True,235.0,Tarasicodissa.7084,Scourge,7502,24.138,98.373,97.698,97.746,88.134,8.681,0.0,0.0,70.032,46.837,149129,175.2604522705078,0,15,91.86535764375877,28446.850000000002,dps,
7,Cardinal Sabir CM,True,True,235.0,Irda.4105,Herald,10241,23.623,98.373,97.698,94.152,85.755,8.836,11.66,85.198,7.43,17.137,191758,249.20071411132812,1,0,65.93673965936739,38076.0,dps,
8,Cardinal Sabir CM,True,True,235.0,GoGo.8725,Virtuoso,19330,23.851,98.373,97.698,97.746,92.251,0.0,19.583,0.0,0.0,1.5,250232,154.77345275878906,1,2,76.52270210409745,979.1499999999999,dps,
9,Cardinal Sabir CM,True,True,235.0,Arikashin.2675,Virtuoso,15874,23.169,98.373,95.952,85.679,68.354,0.0,21.267,0.0,0.0,1.385,209735,229.7060546875,0,1,69.12928759894459,1063.35,heal,
0,Twin Largos CM,True,True,269.0,WipZedKay.5316,Scourge,2920,22.651,99.362,78.212,99.795,59.919,11.671,11.771,0.0,90.879,37.086,245020,1546.8572998046875,0,65,91.01796407185628,37523.700000000004,heal,
1,Twin Largos CM,True,True,269.0,yelle.7165,Virtuoso,15168,23.311,99.362,87.698,99.427,51.113,0.0,16.997,0.0,0.0,0.0,244726,1501.2952880859375,0,8,80.35714285714286,849.85,dps,
2,Twin Largos CM,True,True,269.0,Styx.3278,Virtuoso,14236,23.948,99.362,94.801,99.427,52.85,0.0,22.037,0.0,0.0,0.0,246066,1522.682861328125,0,8,90.96296296296296,1101.85,boon dps,
3,Twin Largos CM,True,True,269.0,Morg.8143,Mechanist,12776,20.006,99.362,82.607,94.086,50.222,0.656,0.0,0.0,0.0,0.0,231458,1520.36376953125,0,1,68.05555555555556,32.800000000000004,dps,
4,Twin Largos CM,True,True,269.0,Keesh.5960,Firebrand,7661,21.825,99.565,99.289,99.427,55.502,6.082,29.277,81.342,0.0,2.82,198273,1413.36767578125,0,1,83.85826771653544,34304.75,dps,
5,Twin Largos CM,True,True,269.0,Tarasicodissa.7084,Scourge,1788,24.347,97.088,97.847,96.942,93.17,9.336,0.0,0.0,73.389,57.706,207214,1534.3226318359375,0,34,100.0,29822.399999999998,boon dps,
6,Twin Largos CM,True,True,269.0,GoGo.8725,Scourge,3536,24.355,99.529,98.966,90.704,82.939,5.318,0.0,0.751,0.293,0.464,209955,1536.880615234375,0,7,93.33333333333333,683.5,dps,
7,Twin Largos CM,True,True,269.0,Arikashin.2675,Virtuoso,4163,24.07,97.087,97.845,92.092,79.289,0.0,22.924,0.0,0.0,0.0,211922,1529.0750732421875,0,2,81.17154811715481,1146.2,dps,
8,Twin Largos CM,True,True,269.0,Irda.4105,Herald,2711,24.014,96.126,97.676,91.047,79.528,8.346,20.812,87.387,5.219,23.26,207066,1450.8909912109375,0,1,81.94444444444444,38500.299999999996,dps,
9,Twin Largos CM,True,True,269.0,DARKstrider.7804,Mechanist,4283,24.281,90.686,98.127,92.16,92.132,0.0,20.309,0.0,0.0,0.0,186419,1474.46728515625,0,6,96.61016949152543,1015.45,heal,
0,Sabetha the Saboteur,False,True,197.0,WipZedKay.5316,Scourge,13734,23.871,98.627,98.375,98.227,64.01,10.885,0.0,0.0,77.313,36.887,117079,127.62609100341797,0,101,86.53846153846153,31469.45,heal,
1,Sabetha the Saboteur,False,True,197.0,yelle.7165,Virtuoso,22936,24.116,98.627,99.169,97.407,57.41,0.0,29.309,0.0,0.0,0.0,135871,138.66160583496094,0,17,82.66129032258064,1465.45,dps,
2,Sabetha the Saboteur,False,True,197.0,Morg.8143,Vindicator,17696,24.153,98.627,99.505,98.217,91.84,0.095,0.0,0.0,0.0,0.0,179019,174.96441650390625,0,0,73.08781869688386,4.75,boon dps,
3,Sabetha the Saboteur,False,True,197.0,Tarasicodissa.7084,Scourge,15485,22.371,98.023,97.497,97.722,44.296,4.471,0.0,0.0,0.0,0.0,121389,296.7139892578125,0,31,76.94805194805195,223.55,dps,
4,Sabetha the Saboteur,False,True,197.0,Keesh.5960,Chronomancer,18589,24.118,98.627,98.976,97.497,61.607,3.726,41.319,89.908,0.0,0.0,168125,114.84452056884766,1,14,70.16491754122939,38215.45,dps,
5,Sabetha the Saboteur,False,True,197.0,Arikashin.2675,Virtuoso,19401,23.946,97.318,98.459,96.161,90.589,0.0,30.244,0.0,0.0,0.0,178062,148.5403594970703,1,12,75.5960729312763,1512.2,boon dps,
6,Sabetha the Saboteur,False,True,197.0,DARKstrider.9245,Scourge,5892,21.415,98.489,97.199,98.47,64.955,5.783,0.0,0.0,63.472,84.904,139567,339.4943542480469,0,53,75.9493670886076,25677.949999999997,dps,
7,Sabetha the Saboteur,False,True,197.0,Pelda.1896,Vindicator,24235,24.577,98.627,99.978,98.47,94.398,0.0,0.0,0.0,0.0,0.0,187323,126.55612182617188,1,3,68.86792452830188,0.0,dps,
8,Sabetha the Saboteur,False,True,197.0,Irda.4105,Herald,14319,24.506,96.77,99.978,98.47,90.589,11.551,13.809,88.523,8.788,5.966,140753,160.6142578125,1,0,78.69318181818181,40192.399999999994,dps,
9,Sabetha the Saboteur,False,True,197.0,GoGo.8725,Reaper,19021,23.901,93.744,98.871,96.833,92.596,0.0,0.0,0.0,0.0,0.0,179911,196.33375549316406,0,4,76.17801047120419,0.0,heal,
0,Gorseval the Multifarious,False,True,132.0,yelle.7165,Virtuoso,19275,24.14,99.734,98.788,99.521,66.585,0.0,33.544,0.0,0.0,0.0,114530,229.24127197265625,0,3,79.28730512249443,1677.1999999999998,heal,
1,Gorseval the Multifarious,False,True,132.0,WipZedKay.5316,Scourge,10259,23.639,99.734,68.994,99.521,52.056,10.237,0.0,0.0,77.469,52.3,63836,355.6016540527344,0,28,89.88095238095238,31499.449999999997,dps,
2,Gorseval the Multifarious,False,True,132.0,Morg.8143,Vindicator,22004,23.607,99.734,95.09,98.071,98.071,0.241,0.0,0.0,0.0,0.0,82460,225.65769958496094,0,0,81.5068493150685,12.049999999999999,boon dps,
3,Gorseval the Multifarious,False,True,132.0,Tarasicodissa.7084,Scourge,17423,23.779,99.734,98.672,99.303,61.886,5.477,0.0,0.0,0.0,0.0,78704,215.25241088867188,0,3,91.0569105691057,273.85,dps,
4,Gorseval the Multifarious,False,True,132.0,Keesh.5960,Chronomancer,16035,22.634,99.644,98.672,98.071,49.601,4.068,37.775,89.73,0.0,0.0,99080,219.6516571044922,0,0,54.98652291105121,37984.15,dps,
5,Gorseval the Multifarious,False,True,132.0,Arikashin.2675,Virtuoso,16002,24.458,94.021,98.309,99.303,77.448,0.0,30.626,0.0,0.0,0.0,120394,253.62078857421875,0,5,76.61469933184856,1531.3,boon dps,
6,Gorseval the Multifarious,False,True,132.0,DARKstrider.9245,Scourge,8988,24.572,99.697,98.309,99.306,96.049,8.647,0.0,0.0,76.181,65.048,42062,241.8262939453125,0,29,95.42483660130719,30904.75,dps,
7,Gorseval the Multifarious,False,True,132.0,Pelda.1896,Vindicator,24800,24.64,98.643,98.309,99.304,93.623,0.0,0.0,0.0,0.0,0.0,78507,236.3100128173828,0,0,86.95652173913044,0.0,dps,
8,Gorseval the Multifarious,False,True,132.0,Irda.4105,Herald,10402,24.677,99.545,98.31,99.521,87.427,8.914,12.411,82.664,8.936,12.408,60653,287.9143371582031,0,3,86.25,37706.25,dps,
9,Gorseval the Multifarious,False,True,132.0,GoGo.8725,Reaper,17749,24.308,88.683,97.558,93.715,86.671,0.0,0.0,0.0,0.0,0.0,75391,231.09219360351562,0,1,77.35849056603773,0.0,heal,
0,Vale Guardian,False,True,158.0,WipZedKay.5316,Scourge,5471,21.154,99.536,51.53,98.452,92.159,12.158,0.0,0.0,74.022,75.764,156386,252.8055877685547,0,4,72.41379310344827,30216.700000000004,heal,
1,Vale Guardian,False,True,158.0,yelle.7165,Virtuoso,15046,21.04,99.435,79.92,90.038,81.82,0.0,31.182,0.0,0.0,0.0,184990,190.4918212890625,1,0,95.65217391304348,1559.1,dps,
2,Vale Guardian,False,True,158.0,Morg.8143,Vindicator,14493,20.549,98.272,74.076,96.85,81.616,0.176,0.0,0.0,0.0,0.0,176849,236.90525817871094,1,0,69.56521739130434,8.799999999999999,boon dps,
3,Vale Guardian,False,True,158.0,Tarasicodissa.7084,Reaper,18041,23.647,99.031,94.007,98.453,88.415,0.004,0.0,0.0,0.0,0.0,142205,192.47311401367188,0,0,98.00796812749005,0.2,dps,
4,Vale Guardian,False,True,158.0,Keesh.5960,Chronomancer,14225,16.725,99.204,85.6,81.353,74.338,3.548,39.553,67.528,0.0,0.0,189742,234.43589782714844,3,1,74.92163009404389,29166.250000000004,dps,
5,Vale Guardian,False,True,158.0,Arikashin.2675,Virtuoso,13238,24.006,98.731,99.83,98.898,93.787,0.0,22.843,0.0,0.0,0.0,167467,170.8320770263672,1,1,86.98060941828255,1142.15,boon dps,
6,Vale Guardian,False,True,158.0,DARKstrider.9245,Scourge,6997,22.748,99.153,99.832,98.9,98.523,6.706,0.0,0.0,65.476,59.14,114187,139.823486328125,0,4,79.04191616766467,26525.7,dps,
7,Vale Guardian,False,True,158.0,Pelda.1896,Vindicator,22419,24.519,99.707,99.233,98.901,98.521,0.0,0.0,0.0,0.0,0.0,148644,139.62957763671875,0,0,89.67136150234742,0.0,dps,
8,Vale Guardian,False,True,158.0,Irda.4105,Herald,12529,23.146,99.435,99.831,98.902,98.522,10.009,39.612,78.662,8.358,16.105,125958,156.58982849121094,0,0,83.33333333333333,37289.05,dps,
9,Vale Guardian,False,True,158.0,GoGo.8725,Reaper,16160,23.383,98.73,99.831,98.902,98.522,0.0,0.0,0.0,0.0,0.0,146868,164.04574584960938,0,0,97.26027397260275,0.0,heal,
0,Matthias Gabrel,False,True,193.0,WipZedKay.5316,Scourge,6658,21.799,98.452,96.972,98.718,95.523,10.353,0.0,0.0,68.834,73.734,116644,235.3878936767578,0,88,91.21621621621621,28051.25,heal,
1,Matthias Gabrel,False,True,193.0,Morg.8143,Mechanist,17374,21.963,85.047,87.377,98.202,83.358,0.0,0.0,0.0,0.0,0.0,166270,263.56597900390625,1,7,79.02813299232737,0.0,dps,
2,Matthias Gabrel,False,True,193.0,Tarasicodissa.7084,Scourge,16866,23.673,98.452,96.237,99.243,86.541,2.939,0.0,0.0,0.458,1.675,189518,204.0533447265625,0,29,71.75,330.15,boon dps,
3,Matthias Gabrel,False,True,193.0,yelle.7165,Virtuoso,17900,22.273,98.452,90.526,92.147,87.897,0.0,26.267,0.0,0.0,0.0,209074,258.1558837890625,1,22,79.75903614457832,1313.35,dps,
4,Matthias Gabrel,False,True,193.0,Keesh.5960,Chronomancer,14624,21.44,95.592,90.657,95.065,76.99,2.547,39.425,87.428,0.0,0.0,161280,244.59326171875,2,6,76.4186633039092,37069.799999999996,dps,
5,Matthias Gabrel,False,True,193.0,DARKstrider.9245,Scourge,5741,23.379,81.733,92.65,94.389,90.069,5.321,0.0,0.0,60.217,47.625,156190,223.41917419433594,0,54,74.23076923076923,24352.850000000002,boon dps,
6,Matthias Gabrel,False,True,193.0,Arikashin.2675,Virtuoso,12753,20.246,84.096,83.235,69.16,78.901,0.0,20.51,0.0,0.0,0.0,185373,278.36370849609375,1,6,68.03519061583577,1025.5,dps,
7,Matthias Gabrel,False,True,193.0,GoGo.8725,Scourge,15007,23.229,96.957,92.862,90.322,85.738,2.798,0.0,0.0,1.36,0.713,175722,247.07078552246094,0,39,72.82321899736148,683.9000000000001,dps,
8,Matthias Gabrel,False,True,193.0,Pelda.1896,Harbinger,17852,23.931,96.957,96.585,97.978,91.587,1.451,0.0,0.0,0.0,0.0,218846,236.34239196777344,1,1,68.61471861471861,72.55,dps,
9,Matthias Gabrel,False,True,193.0,Irda.4105,Herald,10030,24.259,94.813,96.585,94.361,86.505,8.026,16.289,79.239,7.917,8.72,152260,214.33316040039062,2,0,85.2233676975945,36078.15000000001,heal,
0,Slothasor,False,True,134.0,Keesh.5960,Chronomancer,15414,21.365,95.788,97.109,98.911,81.994,0.394,29.901,83.883,0.0,0.0,112388,142.49465942382812,0,13,86.99324324324324,35067.95,heal,
1,Slothasor,False,True,134.0,Tarasicodissa.7084,Reaper,16401,22.533,95.743,96.041,95.471,89.061,0.24,0.0,0.0,0.0,0.0,144359,110.93951416015625,0,0,68.4659090909091,12.0,dps,
2,Slothasor,False,True,134.0,Morg.8143,Vindicator,18605,18.182,94.139,95.143,82.926,85.708,0.448,0.0,0.0,0.0,0.0,152985,153.25265502929688,1,5,66.82464454976304,22.400000000000002,boon dps,
3,Slothasor,False,True,134.0,WipZedKay.5316,Scourge,4895,16.366,82.285,87.638,86.025,72.608,12.71,0.0,0.323,68.742,71.662,111016,217.14871215820312,0,62,89.8989898989899,28261.5,dps,
4,Slothasor,False,True,134.0,yelle.7165,Virtuoso,19452,23.433,97.711,96.512,99.499,70.192,0.0,35.585,0.0,0.0,0.0,129425,120.59259796142578,0,10,84.39490445859873,1779.25,dps,
5,Slothasor,False,True,134.0,DARKstrider.9245,Scourge,5288,20.692,76.273,70.376,88.564,85.496,9.478,0.0,0.902,72.765,63.199,115987,186.69081115722656,0,102,90.73170731707317,29940.699999999997,boon dps,
6,Slothasor,False,True,134.0,GoGo.8725,Reaper,15853,23.161,91.782,94.973,94.717,95.273,0.0,0.0,0.0,0.0,0.0,133215,153.42584228515625,0,6,96.19047619047619,0.0,dps,
7,Slothasor,False,True,134.0,Irda.4105,Herald,10436,23.607,95.979,82.276,96.961,90.778,7.534,7.173,54.829,7.606,7.179,125181,157.9120635986328,1,1,76.38483965014578,25709.350000000002,dps,
8,Slothasor,False,True,134.0,Pelda.1896,Soulbeast,22666,24.136,97.435,97.435,98.424,98.091,0.0,0.0,0.0,0.0,7.436,127857,108.6189956665039,0,8,78.134110787172,0.0,dps,
9,Slothasor,False,True,134.0,Arikashin.2675,Virtuoso,11150,20.547,77.941,68.093,87.174,90.825,0.0,24.356,0.0,0.0,0.0,181922,154.6100311279297,1,7,86.77354709418837,1217.8000000000002,heal,
0,Xera,False,True,287.0,WipZedKay.5316,Scourge,15,16.248,93.596,56.1,77.258,44.348,7.996,0.0,0.406,52.534,28.868,113141,567.0267944335938,0,89,100.0,21575.8,heal,
1,Xera,False,True,287.0,Keesh.5960,Chronomancer,54,14.995,83.722,66.617,67.451,39.536,3.448,22.101,49.711,0.0,0.0,89363,569.9768676757812,0,4,100.0,21161.85,dps,
2,Xera,False,True,287.0,yelle.7165,Virtuoso,0,14.251,87.174,55.741,71.737,38.488,0.0,17.262,0.0,0.0,0.0,53850,516.1860961914062,0,22,0.0,863.1,boon dps,
3,Xera,False,True,287.0,Morg.8143,Vindicator,0,16.214,89.055,52.892,75.888,43.842,0.1,0.0,0.0,0.0,0.0,18492,2431.170166015625,0,2,0.0,5.0,dps,
